	Данные измерения магнитометра ПКМ
	Файл: C:\Documents and Settings\sergey\Мои документы\магн_13022016\3.txt

Дата: 00.00.00
Участок: 0
Режим МВС, цикл - 0.1 сек.

   Поле         Время     
049652.668  00:01:14.1  
049653.641  00:01:14.2  
049654.586  00:01:14.3  
049654.578  00:01:14.4  
049654.562  00:01:14.5  
049655.227  00:01:14.6  
049655.910  00:01:14.7  
049656.152  00:01:14.8  
049655.082  00:01:14.9  
049654.043  00:01:15.0  
049653.410  00:01:15.1  
049652.098  00:01:15.2  
049649.879  00:01:15.3  
049647.707  00:01:15.4  
049645.973  00:01:15.5  
049644.113  00:01:15.6  
049641.324  00:01:15.7  
049637.402  00:01:15.8  
049633.043  00:01:15.9  
049628.426  00:01:16.0  
049623.785  00:01:16.1  
049618.367  00:01:16.2  
049611.941  00:01:16.3  
049605.012  00:01:16.4  
049598.562  00:01:16.5  
049592.328  00:01:16.6  
049586.391  00:01:16.7  
049580.254  00:01:16.8  
049573.941  00:01:16.9  
049566.855  00:01:17.0  
049556.984  00:01:17.1  
049545.609  00:01:17.2  
049535.754  00:01:17.3  
049526.082  00:01:17.4  
049515.621  00:01:17.5  
049503.996  00:01:17.6  
049490.824  00:01:17.7  
049475.832  00:01:17.8  
049460.660  00:01:17.9  
049447.273  00:01:18.0  
049434.098  00:01:18.1  
049420.562  00:01:18.2  
049405.812  00:01:18.3  
049388.066  00:01:18.4  
049366.914  00:01:18.5  
049344.746  00:01:18.6  
049322.488  00:01:18.7  
049303.414  00:01:18.8  
049285.875  00:01:18.9  
049267.117  00:01:19.0  
049244.871  00:01:19.1  
049219.086  00:01:19.2  
049190.168  00:01:19.3  
049164.473  00:01:19.4  
049144.781  00:01:19.5  
049126.059  00:01:19.6  
049106.117  00:01:19.7  
049082.305  00:01:19.8  
049053.008  00:01:19.9  
049020.688  00:01:20.0  
048989.809  00:01:20.1  
048967.930  00:01:20.2  
048952.117  00:01:20.3  
048938.176  00:01:20.4  
048925.773  00:01:20.5  
048911.508  00:01:20.6  
048893.570  00:01:20.7  
048875.242  00:01:20.8  
048868.086  00:01:20.9  
048867.551  00:01:21.0  
048871.176  00:01:21.1  
048874.977  00:01:21.2  
048873.652  00:01:21.3  
048871.578  00:01:21.4  
048872.895  00:01:21.5  
048879.762  00:01:21.6  
048893.836  00:01:21.7  
048911.957  00:01:21.8  
048931.773  00:01:21.9  
048950.004  00:01:22.0  
048972.047  00:01:22.1  
049003.016  00:01:22.2  
049041.531  00:01:22.3  
049077.289  00:01:22.4  
049108.172  00:01:22.5  
049140.473  00:01:22.6  
049172.219  00:01:22.7  
049203.301  00:01:22.8  
049232.781  00:01:22.9  
049261.113  00:01:23.0  
049285.828  00:01:23.1  
049306.781  00:01:23.2  
049324.094  00:01:23.3  
049340.926  00:01:23.4  
049362.871  00:01:23.5  
049465.367  00:01:23.6  
055206.520  00:01:23.7  
084293.156  00:01:23.8  
090728.609  00:01:23.9  
082711.633  00:01:24.0  
052963.891  00:01:24.1  
049391.801  00:01:24.2  
049390.109  00:01:24.3  
049386.754  00:01:24.4  
049382.398  00:01:24.5  
049378.172  00:01:24.6  
049373.242  00:01:24.7  
049368.977  00:01:24.8  
049365.742  00:01:24.9  
049361.574  00:01:25.0  
049358.387  00:01:25.1  
049358.465  00:01:25.2  
049364.715  00:01:25.3  
049359.695  00:01:25.4  
049360.512  00:01:25.5  
049362.930  00:01:25.6  
049366.039  00:01:25.7  
049369.988  00:01:25.8  
049374.227  00:01:25.9  
049378.496  00:01:26.0  
049382.191  00:01:26.1  
049385.746  00:01:26.2  
049390.406  00:01:26.3  
049396.160  00:01:26.4  
049402.277  00:01:26.5  
049408.758  00:01:26.6  
049414.848  00:01:26.7  
049420.426  00:01:26.8  
049425.211  00:01:26.9  
049430.449  00:01:27.0  
049436.121  00:01:27.1  
049441.828  00:01:27.2  
049446.082  00:01:27.3  
049449.938  00:01:27.4  
049453.391  00:01:27.5  
049456.754  00:01:27.6  
049460.645  00:01:27.7  
049464.297  00:01:27.8  
049468.461  00:01:27.9  
049472.988  00:01:28.0  
049477.723  00:01:28.1  
049482.637  00:01:28.2  
049486.602  00:01:28.3  
049490.410  00:01:28.4  
049494.223  00:01:28.5  
049498.691  00:01:28.6  
049502.539  00:01:28.7  
049506.055  00:01:28.8  
049509.070  00:01:28.9  
049512.086  00:01:29.0  
049514.648  00:01:29.1  
049516.902  00:01:29.2  
049519.352  00:01:29.3  
049521.711  00:01:29.4  
049523.953  00:01:29.5  
049525.219  00:01:29.6  
049525.004  00:01:29.7  
049523.914  00:01:29.8  
049522.328  00:01:29.9  
049519.348  00:01:30.0  
049515.898  00:01:30.1  
049513.527  00:01:30.2  
049511.352  00:01:30.3  
049508.883  00:01:30.4  
049505.918  00:01:30.5  
049503.957  00:01:30.6  
049503.797  00:01:30.7  
049509.484  00:01:30.8  
049508.414  00:01:30.9  
049508.168  00:01:31.0  
049509.184  00:01:31.1  
049510.629  00:01:31.2  
049512.445  00:01:31.3  
049513.867  00:01:31.4  
049514.746  00:01:31.5  
049515.961  00:01:31.6  
049516.578  00:01:31.7  
049516.676  00:01:31.8  
049516.391  00:01:31.9  
049556.355  00:01:32.0  
061039.512  00:01:32.1  
087348.047  00:01:32.2  
071991.281  00:01:32.3  
050284.109  00:01:32.4  
049522.336  00:01:32.5  
049524.609  00:01:32.6  
049526.398  00:01:32.7  
049528.336  00:01:32.8  
049529.941  00:01:32.9  
049530.930  00:01:33.0  
049539.004  00:01:33.1  
049533.633  00:01:33.2  
049541.918  00:01:33.3  
049548.609  00:01:33.4  
049529.641  00:01:33.5  
049527.156  00:01:33.6  
049524.941  00:01:33.7  
049522.332  00:01:33.8  
049518.898  00:01:33.9  
049514.762  00:01:34.0  
049511.227  00:01:34.1  
049507.742  00:01:34.2  
049503.188  00:01:34.3  
049497.859  00:01:34.4  
049492.113  00:01:34.5  
049487.652  00:01:34.6  
049487.883  00:01:34.7  
049483.414  00:01:34.8  
049483.590  00:01:34.9  
049486.395  00:01:35.0  
049492.441  00:01:35.1  
049501.750  00:01:35.2  
049511.508  00:01:35.3  
049520.531  00:01:35.4  
049528.824  00:01:35.5  
049537.004  00:01:35.6  
049546.180  00:01:35.7  
049579.176  00:01:35.8  
049786.418  00:01:35.9  
060159.148  00:01:36.0  
063228.285  00:01:36.1  
049709.707  00:01:36.2  
049533.387  00:01:36.3  
049526.461  00:01:36.4  
049517.289  00:01:36.5  
049502.535  00:01:36.6  
049487.406  00:01:36.7  
049471.648  00:01:36.8  
049452.863  00:01:36.9  
049428.113  00:01:37.0  
049397.398  00:01:37.1  
049363.145  00:01:37.2  
049329.984  00:01:37.3  
049296.434  00:01:37.4  
049262.816  00:01:37.5  
049229.020  00:01:37.6  
049192.227  00:01:37.7  
049151.629  00:01:37.8  
049116.906  00:01:37.9  
049088.316  00:01:38.0  
049062.375  00:01:38.1  
049037.223  00:01:38.2  
049011.242  00:01:38.3  
048988.496  00:01:38.4  
048973.918  00:01:38.5  
048969.914  00:01:38.6  
048971.859  00:01:38.7  
048977.074  00:01:38.8  
048983.848  00:01:38.9  
048993.809  00:01:39.0  
049013.141  00:01:39.1  
049042.262  00:01:39.2  
049076.926  00:01:39.3  
049114.984  00:01:39.4  
049154.965  00:01:39.5  
049199.418  00:01:39.6  
049249.984  00:01:39.7  
049296.852  00:01:39.8  
049336.109  00:01:39.9  
049377.898  00:01:40.0  
049422.012  00:01:40.1  
049467.961  00:01:40.2  
049510.988  00:01:40.3  
049544.207  00:01:40.4  
049570.391  00:01:40.5  
049592.504  00:01:40.6  
049612.461  00:01:40.7  
049629.055  00:01:40.8  
049640.629  00:01:40.9  
049644.816  00:01:41.0  
049639.426  00:01:41.1  
049627.762  00:01:41.2  
049613.848  00:01:41.3  
049596.461  00:01:41.4  
049574.938  00:01:41.5  
049551.301  00:01:41.6  
049536.281  00:01:41.7  
049536.301  00:01:41.8  
049548.883  00:01:41.9  
049568.344  00:01:42.0  
049595.965  00:01:42.1  
049637.250  00:01:42.2  
049695.691  00:01:42.3  
049844.898  00:01:42.4  
050897.957  00:01:42.5  
055031.613  00:01:42.6  
052183.449  00:01:42.7  
049969.176  00:01:42.8  
049973.297  00:01:42.9  
049976.297  00:01:43.0  
049971.359  00:01:43.1  
049968.441  00:01:43.2  
049969.000  00:01:43.3  
049972.242  00:01:43.4  
049972.281  00:01:43.5  
049964.379  00:01:43.6  
049948.754  00:01:43.7  
049929.645  00:01:43.8  
049911.160  00:01:43.9  
049895.891  00:01:44.0  
049883.863  00:01:44.1  
049874.402  00:01:44.2  
049863.695  00:01:44.3  
049852.586  00:01:44.4  
049844.145  00:01:44.5  
049837.648  00:01:44.6  
049830.984  00:01:44.7  
049822.395  00:01:44.8  
049810.445  00:01:44.9  
049795.895  00:01:45.0  
049780.961  00:01:45.1  
049766.812  00:01:45.2  
049753.680  00:01:45.3  
049740.395  00:01:45.4  
049723.402  00:01:45.5  
049701.289  00:01:45.6  
049676.711  00:01:45.7  
049652.664  00:01:45.8  
049629.406  00:01:45.9  
049605.754  00:01:46.0  
049581.203  00:01:46.1  
049558.512  00:01:46.2  
049540.719  00:01:46.3  
049526.309  00:01:46.4  
049513.316  00:01:46.5  
049501.078  00:01:46.6  
049489.625  00:01:46.7  
049478.984  00:01:46.8  
049471.195  00:01:46.9  
049466.109  00:01:47.0  
049462.484  00:01:47.1  
049460.719  00:01:47.2  
049459.086  00:01:47.3  
049457.656  00:01:47.4  
049456.645  00:01:47.5  
049456.055  00:01:47.6  
049456.039  00:01:47.7  
049456.449  00:01:47.8  
049457.277  00:01:47.9  
049457.336  00:01:48.0  
049456.488  00:01:48.1  
049455.508  00:01:48.2  
049455.727  00:01:48.3  
049456.309  00:01:48.4  
049457.328  00:01:48.5  
049458.363  00:01:48.6  
049459.590  00:01:48.7  
049461.047  00:01:48.8  
049462.520  00:01:48.9  
049464.262  00:01:49.0  
049466.141  00:01:49.1  
049468.527  00:01:49.2  
049471.289  00:01:49.3  
049473.883  00:01:49.4  
049475.559  00:01:49.5  
049477.566  00:01:49.6  
049479.949  00:01:49.7  
049482.832  00:01:49.8  
049486.281  00:01:49.9  
049490.043  00:01:50.0  
049493.961  00:01:50.1  
049497.230  00:01:50.2  
049499.945  00:01:50.3  
049503.320  00:01:50.4  
049506.270  00:01:50.5  
049509.207  00:01:50.6  
049512.191  00:01:50.7  
049514.117  00:01:50.8  
049514.180  00:01:50.9  
049514.121  00:01:51.0  
049514.305  00:01:51.1  
049514.270  00:01:51.2  
049513.688  00:01:51.3  
049512.422  00:01:51.4  
049510.133  00:01:51.5  
049508.195  00:01:51.6  
049507.145  00:01:51.7  
049505.578  00:01:51.8  
049503.555  00:01:51.9  
049501.980  00:01:52.0  
049500.113  00:01:52.1  
049498.625  00:01:52.2  
049497.391  00:01:52.3  
049496.992  00:01:52.4  
049496.773  00:01:52.5  
049496.461  00:01:52.6  
049496.590  00:01:52.7  
049496.906  00:01:52.8  
049496.922  00:01:52.9  
049497.004  00:01:53.0  
049498.707  00:01:53.1  
049501.051  00:01:53.2  
049502.305  00:01:53.3  
049502.352  00:01:53.4  
049502.367  00:01:53.5  
049503.672  00:01:53.6  
049505.305  00:01:53.7  
049506.996  00:01:53.8  
049507.984  00:01:53.9  
049508.812  00:01:54.0  
049509.348  00:01:54.1  
049509.961  00:01:54.2  
049510.398  00:01:54.3  
049510.312  00:01:54.4  
049510.160  00:01:54.5  
049510.305  00:01:54.6  
049510.629  00:01:54.7  
049510.410  00:01:54.8  
049509.516  00:01:54.9  
049509.820  00:01:55.0  
049509.949  00:01:55.1  
049509.211  00:01:55.2  
049509.352  00:01:55.3  
049508.270  00:01:55.4  
049507.152  00:01:55.5  
049507.984  00:01:55.6  
049506.273  00:01:55.7  
049507.934  00:01:55.8  
049509.445  00:01:55.9  
049510.738  00:01:56.0  
049511.797  00:01:56.1  
049512.133  00:01:56.2  


Дата: 00.00.00
Участок: 0
Режим МВС, цикл - 0.1 сек.

   Поле         Время     
049387.328  00:03:11.7  
049386.703  00:03:11.8  
049386.285  00:03:11.9  
049385.957  00:03:12.0  
049385.121  00:03:12.1  
049383.512  00:03:12.2  
049382.195  00:03:12.3  
049381.648  00:03:12.4  
049381.793  00:03:12.5  
049382.367  00:03:12.6  
049383.246  00:03:12.7  
049384.879  00:03:12.8  
049386.820  00:03:12.9  
049388.270  00:03:13.0  
049389.199  00:03:13.1  
049389.988  00:03:13.2  
049390.871  00:03:13.3  
049392.383  00:03:13.4  
049395.215  00:03:13.5  
049398.684  00:03:13.6  
049403.773  00:03:13.7  
049409.793  00:03:13.8  
049415.395  00:03:13.9  
049421.199  00:03:14.0  
049427.902  00:03:14.1  
049435.227  00:03:14.2  
049441.062  00:03:14.3  
049450.156  00:03:14.4  
049467.910  00:03:14.5  
049498.168  00:03:14.6  
049547.051  00:03:14.7  
049624.562  00:03:14.8  
049746.328  00:03:14.9  
049912.062  00:03:15.0  
050076.152  00:03:15.1  
050166.637  00:03:15.2  
050145.387  00:03:15.3  
050051.754  00:03:15.4  
049937.105  00:03:15.5  
049817.680  00:03:15.6  
049696.207  00:03:15.7  
049587.699  00:03:15.8  
049506.387  00:03:15.9  
049452.598  00:03:16.0  
049414.973  00:03:16.1  
049387.793  00:03:16.2  
049366.879  00:03:16.3  
049350.426  00:03:16.4  
049338.770  00:03:16.5  
049333.762  00:03:16.6  
049334.254  00:03:16.7  
049337.906  00:03:16.8  
049341.391  00:03:16.9  
049344.613  00:03:17.0  
049348.141  00:03:17.1  
049351.461  00:03:17.2  
049354.375  00:03:17.3  
049360.137  00:03:17.4  
049372.699  00:03:17.5  
049389.281  00:03:17.6  
049405.547  00:03:17.7  
049417.773  00:03:17.8  
049426.668  00:03:17.9  
049433.324  00:03:18.0  
049438.762  00:03:18.1  
049444.355  00:03:18.2  
049455.430  00:03:18.3  
049475.414  00:03:18.4  
049503.844  00:03:18.5  
049538.105  00:03:18.6  
049578.121  00:03:18.7  
049628.609  00:03:18.8  
049691.121  00:03:18.9  
049757.070  00:03:19.0  
049822.973  00:03:19.1  
049887.277  00:03:19.2  
049955.016  00:03:19.3  
050032.527  00:03:19.4  
050122.973  00:03:19.5  
050223.746  00:03:19.6  
050312.605  00:03:19.7  
050362.434  00:03:19.8  
050359.141  00:03:19.9  
050298.723  00:03:20.0  
050202.703  00:03:20.1  
050074.398  00:03:20.2  
049901.070  00:03:20.3  
049679.879  00:03:20.4  
049442.770  00:03:20.5  
049231.242  00:03:20.6  
049066.121  00:03:20.7  
048960.531  00:03:20.8  
048895.004  00:03:20.9  
048835.465  00:03:21.0  
048772.914  00:03:21.1  
048739.414  00:03:21.2  
048750.559  00:03:21.3  
048797.559  00:03:21.4  
048888.957  00:03:21.5  
049012.828  00:03:21.6  
049137.938  00:03:21.7  
049242.953  00:03:21.8  
049322.016  00:03:21.9  
049379.859  00:03:22.0  
049424.672  00:03:22.1  
049462.953  00:03:22.2  
049495.418  00:03:22.3  
049523.086  00:03:22.4  
049546.324  00:03:22.5  
049563.781  00:03:22.6  
049575.156  00:03:22.7  
049582.254  00:03:22.8  
049588.656  00:03:22.9  
049594.496  00:03:23.0  
049600.523  00:03:23.1  
049608.574  00:03:23.2  
049617.266  00:03:23.3  
049625.473  00:03:23.4  
049634.289  00:03:23.5  
049645.297  00:03:23.6  
049653.578  00:03:23.7  
049658.754  00:03:23.8  
049660.672  00:03:23.9  
049660.762  00:03:24.0  
049661.887  00:03:24.1  
049664.781  00:03:24.2  
049666.473  00:03:24.3  
049660.754  00:03:24.4  
049647.320  00:03:24.5  
049626.703  00:03:24.6  
049601.664  00:03:24.7  
049574.176  00:03:24.8  
049544.965  00:03:24.9  
049517.340  00:03:25.0  
049496.406  00:03:25.1  
049489.512  00:03:25.2  
049496.777  00:03:25.3  
049514.934  00:03:25.4  
049538.000  00:03:25.5  
049563.500  00:03:25.6  
049594.309  00:03:25.7  
049633.340  00:03:25.8  
049678.668  00:03:25.9  
049724.574  00:03:26.0  
049766.117  00:03:26.1  
049802.480  00:03:26.2  
049835.254  00:03:26.3  
049865.121  00:03:26.4  
049888.688  00:03:26.5  
049892.652  00:03:26.6  
049881.047  00:03:26.7  
049867.863  00:03:26.8  
049855.234  00:03:26.9  
049847.922  00:03:27.0  
049847.422  00:03:27.1  
049850.707  00:03:27.2  
049850.906  00:03:27.3  
049846.168  00:03:27.4  
049837.441  00:03:27.5  
049829.055  00:03:27.6  
049824.473  00:03:27.7  
049823.773  00:03:27.8  
049820.270  00:03:27.9  
049802.652  00:03:28.0  
049774.887  00:03:28.1  
049740.051  00:03:28.2  
049704.754  00:03:28.3  
049669.234  00:03:28.4  
049627.613  00:03:28.5  
049573.777  00:03:28.6  
049509.609  00:03:28.7  
049443.129  00:03:28.8  
049383.734  00:03:28.9  
049332.688  00:03:29.0  
049287.660  00:03:29.1  
049251.090  00:03:29.2  
049227.031  00:03:29.3  
049212.406  00:03:29.4  
049203.527  00:03:29.5  
049194.488  00:03:29.6  
049186.836  00:03:29.7  
049186.492  00:03:29.8  
049191.766  00:03:29.9  
049198.301  00:03:30.0  
049204.199  00:03:30.1  
049208.148  00:03:30.2  
049210.258  00:03:30.3  
049213.617  00:03:30.4  
049221.586  00:03:30.5  
049232.609  00:03:30.6  
049242.902  00:03:30.7  
049252.074  00:03:30.8  
049258.176  00:03:30.9  
049261.109  00:03:31.0  
049261.273  00:03:31.1  
049259.312  00:03:31.2  
049255.586  00:03:31.3  
049250.156  00:03:31.4  
049245.426  00:03:31.5  
049243.703  00:03:31.6  
049243.238  00:03:31.7  
049241.941  00:03:31.8  
049239.520  00:03:31.9  
049237.574  00:03:32.0  
049239.504  00:03:32.1  
049245.348  00:03:32.2  
049252.055  00:03:32.3  
049258.582  00:03:32.4  
049263.812  00:03:32.5  
049266.023  00:03:32.6  
049265.723  00:03:32.7  
049263.766  00:03:32.8  
049260.961  00:03:32.9  
049261.754  00:03:33.0  
049271.047  00:03:33.1  
049288.324  00:03:33.2  
049308.633  00:03:33.3  
049328.508  00:03:33.4  
049349.809  00:03:33.5  
049376.551  00:03:33.6  
049409.145  00:03:33.7  
049444.207  00:03:33.8  
049475.422  00:03:33.9  
049500.059  00:03:34.0  
049521.645  00:03:34.1  
049542.203  00:03:34.2  
049560.219  00:03:34.3  
049569.594  00:03:34.4  
049567.988  00:03:34.5  
049560.965  00:03:34.6  
049562.699  00:03:34.7  
049581.141  00:03:34.8  
049615.023  00:03:34.9  
049664.496  00:03:35.0  
049745.273  00:03:35.1  
049912.156  00:03:35.2  
050247.969  00:03:35.3  
050726.781  00:03:35.4  
063229.645  00:03:35.5  
087038.906  00:03:35.6  
090631.992  00:03:35.7  
091245.867  00:03:35.8  
091117.172  00:03:35.9  
091160.711  00:03:36.0  
084849.758  00:03:36.1  
084690.078  00:03:36.2  
091659.414  00:03:36.3  
091531.062  00:03:36.4  
091503.195  00:03:36.5  
091343.203  00:03:36.6  
090954.852  00:03:36.7  
089485.883  00:03:36.8  
086076.805  00:03:36.9  
080682.695  00:03:37.0  
082995.234  00:03:37.1  
086124.047  00:03:37.2  
088471.125  00:03:37.3  
088547.945  00:03:37.4  
085368.539  00:03:37.5  
086580.898  00:03:37.6  
089771.922  00:03:37.7  
065012.836  00:03:37.8  
046846.883  00:03:37.9  
047302.855  00:03:38.0  
047627.527  00:03:38.1  
047856.125  00:03:38.2  
048032.949  00:03:38.3  
048168.680  00:03:38.4  
048253.797  00:03:38.5  
048296.402  00:03:38.6  
048314.402  00:03:38.7  
048322.070  00:03:38.8  
048323.734  00:03:38.9  
048322.457  00:03:39.0  
048321.598  00:03:39.1  
048323.914  00:03:39.2  
048326.016  00:03:39.3  
048323.887  00:03:39.4  
048319.066  00:03:39.5  
048313.188  00:03:39.6  
048305.984  00:03:39.7  
048297.020  00:03:39.8  
048286.852  00:03:39.9  
048275.934  00:03:40.0  
048261.383  00:03:40.1  
048243.117  00:03:40.2  
048221.801  00:03:40.3  
048200.070  00:03:40.4  
048180.199  00:03:40.5  
048161.250  00:03:40.6  
048142.785  00:03:40.7  
048124.984  00:03:40.8  
048111.438  00:03:40.9  
048105.023  00:03:41.0  
048102.703  00:03:41.1  
048104.699  00:03:41.2  
048107.363  00:03:41.3  
048106.395  00:03:41.4  
048100.441  00:03:41.5  
048091.254  00:03:41.6  
048080.984  00:03:41.7  
048075.758  00:03:41.8  
048078.109  00:03:41.9  
048089.945  00:03:42.0  
048102.633  00:03:42.1  
048111.008  00:03:42.2  
048116.141  00:03:42.3  
048122.363  00:03:42.4  
